,umap_x,umap_y,umap_z
10098,7.0105243,0.8895088,4.0559435
10099,8.925419,3.893598,11.5083
10100,7.8658643,1.3341714,5.2425036
10101,8.172168,4.391017,11.888648
10102,8.726464,-0.6456021,4.4294963
10103,-1.2973145,11.488223,6.9555335
10104,7.7814107,5.729973,6.9644628
10105,8.018258,-0.15341245,4.316404
10106,8.023282,-0.29980403,4.8430057
10107,7.8460007,0.4043474,4.753927
10108,0.670545,9.923939,6.0065336
10109,8.526711,4.619082,11.236219
10110,8.014797,-0.819004,4.0439897
10111,7.5250387,0.47753572,4.8764567
10112,8.160567,4.465229,11.935418
10113,9.620808,6.675081,9.626013
10114,8.042113,-0.75271904,3.8962116
10115,18.234133,5.523777,5.030508
10116,7.894002,4.1096406,12.045164
10117,-0.90024173,12.919317,6.917161
10118,7.5682926,-0.66451985,4.0767074
10119,7.0540953,-0.21331936,4.1614227
10120,8.466025,4.4254227,11.957068
10121,0.54836625,14.391279,3.6410847
10122,8.328411,3.8938518,12.007858
10123,8.592882,-0.58714145,4.3885546
10124,7.6043525,-0.7342146,4.2938185
10125,7.621211,-0.7040919,4.3286705
10126,19.215952,4.806648,5.460961
10127,8.470756,4.63445,11.823807
10128,8.241707,4.961368,9.976279
10129,19.33547,4.6648684,5.4449563
10130,8.26969,5.4785223,8.019387
10131,0.34442174,14.208934,3.7258441
10132,7.7654557,1.843543,5.371984
10133,7.276148,-0.4418125,3.8891866
10134,8.621366,5.97086,7.393317
10135,7.550963,4.89442,11.680095
10136,7.873067,4.9811196,11.027336
10137,6.936961,-0.23332456,3.8897016
10138,0.685849,9.920642,5.999907
10139,7.848852,-0.70567876,4.1422944
10140,8.16251,-0.67354643,3.9777715
10141,8.438693,5.374418,7.51969
10142,10.202923,6.8784814,9.699885
10143,0.616442,14.443949,3.5807023
10144,8.865125,4.4328227,5.5895305
10145,7.953597,5.8874984,6.152615
10146,8.169171,5.2075396,8.5134
10147,8.232544,5.014537,9.499233
10148,9.648154,7.2850366,10.495738
10149,6.955559,-0.33505774,3.5666525
10150,7.008633,0.45703226,4.6048074
10151,8.023073,1.9726045,4.7869473
10152,8.960191,4.655313,11.329402
10153,7.9483676,1.9796104,5.4312625
10154,6.7465568,0.12848641,3.1870773
10155,7.929831,1.7495986,5.1345
10156,8.187684,-0.7269939,4.5056696
10157,8.018783,4.0632405,12.085339
10158,7.4084435,-0.4084841,4.0909014
10159,8.12647,-0.8236236,3.3680928
10160,9.193182,5.444279,5.554743
10161,6.7863855,0.38469505,4.0947456
10162,-1.0791978,12.247748,6.9869347
10163,8.107971,1.7937742,5.393582
10164,6.7837925,0.23110047,3.9661477
10165,-1.3104658,11.303477,6.792419
10166,8.212386,4.2614994,12.033055
10167,9.228353,6.734706,10.654078
10168,8.348652,4.0900307,11.888307
10169,18.143698,5.5600863,4.810514
10170,10.172563,6.793629,9.369682
10171,7.496876,4.2139874,4.766992
10172,7.9730334,5.4919157,5.820084
10173,7.125813,0.7848278,4.647038
10174,8.328151,-0.3258075,4.84748
10175,8.9183855,4.6871567,5.1448846
10176,7.855192,1.3778822,5.1624975
10177,-1.1261094,12.168797,7.0137696
10178,7.6756,5.0017395,10.3657
10179,7.6643076,-0.27609316,4.7730055
10180,9.985363,6.630971,9.30014
10181,6.7935753,-0.2959827,3.7400706
10182,7.2380157,-0.26784682,4.4922485
10183,9.405029,6.6021414,9.1237335
10184,8.321403,3.837783,11.996509
10185,8.684247,4.3391504,6.136031
10186,7.2304044,-0.13862403,4.5260015
10187,8.458126,3.2039354,5.088848
10188,8.115134,-0.1488152,4.88092
10189,8.768928,4.608291,5.6089993
10190,7.536988,-0.3353127,4.6429114
10191,18.64535,5.4323235,5.028947
10192,7.4950285,4.0414915,4.8072686
10193,8.273549,4.7676597,11.667163
10194,-0.24793114,13.677305,4.141938
10195,7.67281,-0.7198927,4.1691175
10196,6.5921025,0.42243674,3.6616092
10197,7.914148,5.2657075,5.669526
10198,7.8268776,4.27163,11.948155
10199,7.6163,5.532803,6.1935635
10200,8.4077215,5.724902,8.635589
10201,10.086966,7.0998154,10.197636
10202,7.5483503,-0.37443653,3.9565632
10203,0.67677665,14.499459,3.574339
10204,7.3876553,5.7549324,5.410687
10205,6.7459903,-0.094140336,3.5972474
10206,8.182536,4.6501136,10.169645
10207,8.043791,-0.6561454,4.234473
10208,8.168783,5.221624,8.869778
10209,8.943303,4.7188034,5.0817175
10210,7.998778,1.7555941,5.3996887
10211,8.281912,4.617866,11.64636
10212,6.9568243,-0.20092736,4.139433
10213,8.317744,0.12772746,5.051162
10214,8.017354,1.8209758,5.4590664
10215,7.634977,1.6936361,5.1928735
10216,0.6818824,9.932046,5.994847
10217,8.467466,-0.46378455,4.383505
10218,-0.22379011,13.7018,4.1126003
10219,7.822094,4.5825067,11.833701
10220,7.7333636,-0.75240356,4.2072625
10221,7.78179,4.6305146,11.839709
10222,6.9577928,-0.23319545,4.035042
10223,0.683313,14.504667,3.5743337
10224,7.5566926,4.2783427,4.817595
10225,-1.3291734,11.42623,6.9137335
10226,8.543993,-0.33095732,4.6490507
10227,8.9172,4.5025477,5.3615165
10228,9.991501,6.988238,10.6800165
10229,7.280996,-0.23352054,3.8934052
10230,0.6847598,9.928894,5.994773
10231,6.9775267,0.2999176,4.4016976
10232,8.907777,4.164206,11.465765
10233,18.645111,5.4536285,5.02617
10234,0.7956594,14.882004,4.941168
10235,8.652473,4.0667095,11.103958
10236,8.118457,4.507331,11.976698
10237,8.180087,-0.74223596,4.3938036
10238,8.433103,4.501597,11.936245
10239,7.7479286,5.051711,10.234376
10240,-0.9031008,12.909974,6.9191775
10241,7.4862304,-0.6266962,4.3590446
10242,8.5266695,-0.3302521,4.6217847
10243,7.8539796,5.0208874,10.189872
10244,7.398841,4.7294745,11.551804
10245,8.26934,-0.2732127,4.780021
10246,7.9612727,-0.6538454,4.23624
10247,7.56708,5.1823673,5.655489
10248,7.951512,1.6201419,5.0252976
10249,9.006209,4.881812,5.5804133
10250,6.989758,0.43165788,4.4549365
10251,7.8446383,-0.6486619,4.5005827
10252,7.3700557,4.6352673,11.71569
10253,7.7466135,-0.6473683,3.987219
10254,7.9557514,0.2964064,4.8793726
10255,8.001348,3.2860408,5.280274
10256,7.2830243,0.47889024,4.7400584
10257,8.289647,-0.67215276,3.9078085
10258,7.7965174,1.4409485,5.0607853
10259,8.379085,2.3153021,5.272398
10260,8.405585,-0.5884764,4.676685
10261,7.63694,-0.5075778,3.7015035
10262,7.5346723,5.445314,5.867909
10263,6.6538186,0.8034846,3.7817762
10264,8.09219,3.6334655,5.563234
10265,0.672742,9.927566,6.002929
10266,6.717105,0.1734406,3.5425067
10267,7.619214,4.4914017,11.907443
10268,9.943451,6.999899,10.812861
10269,7.2341185,0.12048179,4.705333
10270,8.658928,5.7109294,9.6287565
10271,8.878413,4.14453,11.4332285
10272,7.449184,1.7211138,5.09252
10273,8.983143,4.748104,6.5132613
10274,7.776688,3.3273036,5.015195
10275,7.016938,-0.3499621,3.867492
10276,7.634,4.450695,5.5787516
10277,7.2590904,-0.04056273,3.5409048
10278,7.1265764,-0.2853737,4.292187
10279,9.359393,6.546233,9.037846
10280,7.2804275,1.9762578,4.8971753
10281,8.28637,4.8596563,10.747586
10282,7.513349,3.8637524,5.3742456
10283,6.6006,0.8923733,3.4442985
10284,-1.3093908,11.305072,6.79034
10285,7.620601,4.537126,11.8013735
10286,7.3633575,0.45028996,4.7637424
10287,7.158179,2.0800447,4.487187
10288,7.8029003,4.3682747,5.620487
10289,8.411279,3.443468,5.2075415
10290,8.888395,4.6853137,5.8723555
10291,8.383969,-0.61206913,4.685873
10292,8.492309,4.7141705,10.586908
10293,8.120211,4.084888,12.072934
10294,7.3893614,-0.6088826,3.8360176
10295,6.6961327,-0.1574794,3.6278994
10296,7.6703725,-0.40561438,4.700648
10297,-1.7755306,10.03456,5.74671
10298,8.217229,3.849827,12.064786
10299,8.25389,5.0854583,9.433027
10300,7.859886,4.9935784,11.058561
10301,7.9047813,5.7464542,7.4035964
10302,18.82058,5.1307273,5.034902
10303,8.231377,3.7978046,11.97877
10304,8.439642,5.2598433,7.500647
10305,7.9750047,-0.66183513,4.3843746
10306,0.69995964,14.521387,3.5822325
10307,8.347278,3.149114,4.996209
10308,8.84798,4.530273,11.626262
10309,18.328384,5.441773,4.7849693
10310,7.732318,3.209961,5.060494
10311,9.966363,7.039787,10.747366
10312,8.639302,4.159858,11.878515
10313,0.7081657,14.53025,3.5885916
10314,9.466829,5.2604465,5.5012565
10315,8.687454,4.0123925,5.2919364
10316,7.8357697,3.304066,5.04102
10317,7.4503746,5.6302524,4.800283
10318,7.63993,1.7611567,5.2180433
10319,6.9554453,-0.060953237,3.845891
10320,8.359817,4.1320214,11.838483
10321,0.6989582,14.521983,3.5919971
10322,8.915289,4.0772014,11.752443
10323,6.5748096,0.47791782,3.5790796
10324,7.9564056,2.093298,5.4079013
10325,8.642638,4.2929964,11.727205
10326,8.290833,5.3831263,7.999462
10327,7.6782265,4.93832,11.822906
10328,9.620511,7.007988,9.490819
10329,8.264014,5.4515696,8.01084
10330,18.866306,5.0822096,5.045578
10331,0.28396562,14.165959,3.774476
10332,8.566824,-0.60675967,4.4329495
10333,10.029451,6.693363,9.483946
10334,8.146993,5.189319,8.824327
10335,9.415683,6.711217,10.618372
10336,7.692279,4.673969,11.7841015
10337,8.2150545,-0.66039515,3.974645
10338,-1.3203254,11.473527,6.937834
10339,0.51634675,14.3628645,3.6622074
10340,6.663244,0.19900212,3.4731965
10341,0.71686006,14.538389,3.565914
10342,0.9279126,14.809286,3.962701
10343,0.7104986,14.531518,3.5683732
10344,7.5760913,1.1689869,4.82438
10345,7.98014,5.7597775,7.6715584
10346,7.856162,4.2775,5.6213794
10347,7.756348,-0.4124459,4.5390935
10348,7.995796,4.672978,11.589949
10349,18.692581,5.2819114,4.984817
10350,6.808314,-0.138777,3.9788253
10351,7.9239063,3.2087166,5.2956214
10352,7.0871367,-0.13543876,4.4692907
10353,-0.09776649,13.81597,4.0615015
10354,7.633548,4.776634,11.693084
10355,9.377203,6.804763,10.632298
10356,10.033977,7.067766,10.426951
10357,7.861242,2.06281,5.426729
10358,18.80369,5.136927,4.98341
10359,-1.3363656,11.149343,6.648658
10360,8.117004,4.5331993,11.953328
10361,6.980635,-0.36686736,3.7203524
10362,8.292089,-0.59768665,4.619162
10363,9.177509,6.7109656,10.63483
10364,-1.2225107,11.785731,6.989042
10365,7.744115,5.6284766,6.669971
10366,8.58192,5.270229,7.253354
10367,7.7431154,5.0006137,10.302682
10368,7.693858,-0.6431805,4.40765
10369,7.861941,1.3397813,5.0663223
10370,8.58745,4.652954,5.5462427
10371,7.7942204,1.7977787,5.289414
10372,7.925811,4.7050557,11.74862
10373,9.916273,6.782684,9.089499
10374,0.42944378,14.283403,3.6858003
10375,7.6447563,4.838532,11.380276
10376,8.323116,4.1394105,6.113288
10377,0.66900164,9.922302,6.0072803
10378,8.123074,0.16747744,4.9329786
10379,8.55004,3.6410432,5.7061048
10380,8.207469,5.2811813,8.757461
10381,6.9469237,0.6624759,4.5187383
10382,8.559245,4.41972,11.760165
10383,18.184505,5.5638285,4.8028193
10384,7.6528854,4.980396,10.276322
10385,8.422717,1.7477318,5.4169674
10386,7.5524225,4.1263824,4.683603
10387,8.826878,-0.5402871,4.2312694
10388,8.386865,-0.59405017,4.7622075
10389,8.085985,4.9466953,10.693327
10390,7.822752,1.8080742,5.4323688
10391,7.9828916,4.605476,11.904178
10392,7.1567016,-0.24418344,4.3010902
10393,8.232942,-0.4969549,4.393754
10394,8.251457,4.9209404,10.129238
10395,7.574691,4.1514187,4.77548
10396,8.216355,-0.8509937,3.7759926
10397,8.221021,4.1259227,12.016998
10398,7.808532,1.0687342,5.0300436
10399,8.214462,-0.2756746,4.7819476
10400,8.988381,4.670442,5.702106
10401,7.892043,4.5402126,4.795106
10402,8.436015,2.2742956,5.3439536
10403,8.280743,3.978836,11.977783
10404,7.0110025,-0.17953117,4.108949
10405,8.349235,3.8851573,11.965177
10406,8.346655,-0.6039164,4.36012
10407,7.372538,-0.3068501,4.663747
10408,8.854951,3.843279,11.606635
10409,0.62226325,14.452973,3.5996103
10410,7.5189085,-0.666815,4.251476
10411,8.167829,5.0171914,11.5351515
10412,8.384222,2.214518,5.2770815
10413,7.5596766,-0.36189163,4.3521357
10414,7.730083,5.0807014,11.580437
10415,8.23254,4.223112,11.935536
10416,9.185485,6.775238,10.654199
10417,8.800485,3.8151283,11.703474
10418,7.3145213,0.5790796,4.7338877
10419,7.5751247,5.0201373,11.55241
10420,8.661443,4.2341623,11.735398
10421,7.597092,1.3391503,5.0629635
10422,8.365669,4.441231,11.545687
10423,8.397527,4.3919487,11.257039
10424,7.336754,0.6713999,4.822617
10425,7.802002,4.291424,11.96053
10426,8.283595,4.7033815,10.002478
10427,6.735962,0.055212963,3.9832385
10428,6.898435,-0.19918011,3.9459593
10429,8.807639,6.177871,8.912908
10430,7.1687207,-0.34323233,3.8787453
10431,7.8180723,1.5088305,4.9170423
10432,8.867455,4.1336517,11.534185
10433,8.65886,-0.80694956,4.2442064
10434,18.815924,5.1985393,5.134208
10435,7.6531396,3.9863474,11.604084
10436,6.9066916,-0.20875466,4.0056252
10437,8.467222,-0.54968566,4.5529227
10438,9.641659,6.961498,9.510635
10439,8.013472,0.67638683,5.0656805
10440,6.908022,0.22372113,3.0691216
10441,7.5747232,0.74020433,4.8059406
10442,7.9051137,4.0995803,12.066581
10443,7.952626,4.9152446,10.349446
10444,8.095401,4.065205,12.089092
10445,7.7189302,-0.46377796,4.422081
10446,8.215379,4.3386607,12.010648
10447,18.416101,5.3731227,4.850925
10448,8.557863,6.1416445,8.536343
10449,8.267364,-0.1935305,4.8530293
10450,8.274474,3.351585,5.152072
10451,8.427739,-0.7981127,3.948326
10452,8.231459,3.4544992,5.349345
10453,8.463436,1.9058073,5.2721524
10454,7.5963655,1.0973154,4.756701
10455,8.2053175,1.9990891,4.997196
10456,9.483813,7.167286,10.102918
10457,8.292614,4.3669024,11.737705
10458,7.6135607,-0.3154127,4.1994863
10459,7.6290593,4.855512,11.804464
10460,7.837558,1.7343442,5.2156496
10461,8.081928,4.6941433,11.739098
10462,7.208585,-0.5145894,4.1657147
10463,8.022785,4.2978144,5.4119763
10464,0.6707965,9.928205,6.003616
10465,8.102057,4.043029,5.9924803
10466,8.41473,-0.57057744,4.763025
10467,8.133272,-0.2882772,4.54973
10468,0.19712885,14.084731,3.8485348
10469,8.346036,4.7370014,10.503542
10470,8.209261,0.045946084,4.895359
10471,8.172173,4.485112,11.918025
10472,6.888247,0.13720925,3.2597587
10473,7.880854,4.5292983,11.968173
10474,8.235647,1.7415346,5.414592
10475,9.743622,6.944136,10.901636
10476,8.148015,4.4846225,11.925258
10477,0.37573037,14.237004,3.7153947
10478,8.99774,4.7443013,5.3038535
10479,9.243874,6.7180815,10.697042
10480,8.191455,5.125912,9.318192
10481,8.320313,-0.90496284,3.6497204
10482,-0.19916348,13.72425,4.1383405
10483,7.7792,-0.26365867,4.486238
10484,8.92525,4.838925,5.459303
10485,6.5568986,0.714564,3.5145571
10486,7.36609,5.4458966,5.5056863
10487,7.762857,3.2296677,5.016395
10488,7.5566034,1.5897068,5.0161
10489,8.23816,5.410826,8.3098
10490,8.106771,4.2071843,5.44023
10491,7.505276,-0.15069158,3.6366615
10492,8.072559,5.0042596,5.781322
10493,0.09043582,13.984457,3.911436
10494,7.2495246,2.083129,4.9691615
10495,8.023339,1.6671491,5.373106
10496,8.208293,4.4321604,11.947082
10497,7.126956,-0.24607308,3.9181411
10498,7.6321783,-0.71643996,4.261719
10499,7.662954,3.9884398,5.211695
10500,7.9312124,4.488491,11.8890505
10501,7.723819,3.6395366,5.57049
10502,8.81232,4.2224874,11.761622
10503,7.4597077,4.7989764,11.626894
10504,7.0910125,0.83359724,4.7408442
10505,7.5911183,0.77305096,4.911671
10506,7.728111,5.259849,6.0690284
10507,7.942006,-0.7328236,3.624743
10508,7.273046,-0.28402954,4.22308
10509,8.553468,4.1917844,11.712779
10510,8.024,1.7419397,5.4383893
10511,7.3075976,-0.4923038,3.6428013
10512,8.58713,3.97539,11.930223
10513,8.468139,4.7287035,4.9271626
10514,18.717808,5.2403026,4.9896803
10515,7.7710953,-0.14932205,4.80348
10516,7.0236216,-0.1462573,4.219006
10517,8.684454,4.6827855,6.4623685
10518,0.79134184,14.615105,3.6498592
10519,18.270872,5.4509473,4.8365693
10520,8.100537,-0.42352608,4.64432
10521,9.854733,6.863938,9.383837
10522,8.205556,3.7573898,5.7466893
10523,7.7764034,4.6278534,11.82645
10524,7.065104,0.08922811,4.4132323
10525,7.732218,1.527343,5.145029
10526,7.4788613,4.1632833,5.172433
10527,8.467638,4.4457717,11.836707
10528,8.262417,4.9849396,9.445418
10529,7.7220135,1.6005845,5.155769
10530,8.210074,4.783967,10.024407
10531,8.150587,4.165605,12.0756
10532,-1.0078249,12.428681,6.9477696
10533,8.288517,4.914944,10.218851
10534,8.794943,4.459524,11.28075
10535,8.21234,-0.23481238,4.894942
10536,8.143263,5.0376883,8.518295
10537,7.145531,2.025487,4.7333117
10538,7.975425,1.9910107,5.4296618
10539,8.272207,-0.8185634,3.9462771
10540,8.395695,-0.688999,4.230825
10541,8.631286,3.8143137,11.847015
10542,8.234631,-0.73301446,4.2841806
10543,7.1367316,0.18257278,3.5873308
10544,0.8225281,14.6480465,3.6559052
10545,7.897157,3.3378036,5.222506
10546,18.82821,5.119839,5.0177493
10547,6.680295,1.2230775,3.8038485
10548,8.026849,4.0920014,5.952814
10549,8.245117,5.2721744,8.587984
10550,6.9317684,0.6162629,4.465958
10551,8.867328,4.233431,11.3466
10552,8.220942,4.0315137,12.120863
10553,7.3626194,2.254587,4.984669
10554,8.750805,-0.3918017,4.5484653
10555,8.936579,4.5096874,5.444166
10556,9.67304,6.9928317,9.44735
10557,7.6440935,-0.6101506,4.3439465
10558,6.9553413,0.6663178,4.611792
10559,8.303256,4.2667313,11.877991
10560,6.5623517,0.9762147,3.6548975
10561,8.083016,2.040801,5.4479065
10562,8.230543,3.742824,11.893316
10563,6.9840026,-0.3228172,3.684996
10564,-0.90204114,12.89971,6.915563
10565,0.8422812,14.669229,3.672825
10566,7.815047,1.4622027,4.9055667
10567,8.349728,-0.5936857,4.620468
10568,8.073777,5.135201,9.214877
10569,18.424479,5.3036823,4.8547454
10570,8.599988,4.141217,11.804519
10571,7.812906,-0.3652624,4.420253
10572,7.8429494,-0.33371362,4.512381
10573,6.746839,0.06127786,3.6921606
10574,8.256346,3.8747087,12.007508
10575,8.9439335,4.7026706,5.1054645
10576,6.884328,0.8491547,4.48017
10577,0.7670201,14.833283,4.8109283
10578,7.3166547,-0.5321122,3.9088213
10579,7.452243,-0.34014013,4.735402
10580,0.840378,14.666945,3.6711776
10581,0.84044963,14.66697,3.6714072
10582,8.442779,4.457627,11.895506
10583,6.6298304,1.0967193,3.6494973
10584,7.312543,0.63560814,4.791694
10585,8.684515,4.3477745,11.789473
10586,9.425629,7.027785,10.558835
10587,0.68334955,9.929218,5.995354
10588,7.879368,4.398065,11.920403
10589,7.6218905,4.210949,12.003134
10590,7.745801,1.27025,5.0735016
10591,8.5074,5.7196326,8.841194
10592,9.322832,6.8986816,10.7022705
10593,8.358296,4.055709,11.953616
10594,7.6294203,4.803566,11.399795
10595,-1.2398819,11.726365,6.977142
10596,7.9246387,-0.73643553,4.017957
10597,7.2873244,-0.07946121,4.5284514
10598,-1.7307931,10.126706,5.8446636
10599,0.6833498,9.92619,5.997918
10600,8.394778,4.2580543,11.906027
10601,8.055463,4.7568464,11.747767
10602,8.101897,1.7236778,5.407602
10603,8.031084,-0.81150365,3.6003337
10604,7.6757503,5.756667,6.0238056
10605,8.074661,-0.57228535,4.5402546
10606,6.7302904,0.11757444,3.385772
10607,6.735378,0.12442864,3.9430835
10608,7.6411753,-0.5004116,3.681899
10609,8.505394,4.225053,11.892387
10610,8.971802,4.919661,5.0641093
10611,7.7359567,-0.6634018,3.853078
10612,8.520269,4.1746364,11.86706
10613,8.40914,4.2695827,11.850932
10614,7.5733466,1.7656035,5.183868
10615,7.871363,4.2873435,5.6135144
10616,8.717703,4.28344,5.1342616
10617,7.6353974,1.6723465,5.0301647
10618,9.4319725,6.5940137,10.218013
10619,8.38657,4.8063803,10.709058
10620,8.972462,4.0300827,11.45127
10621,7.444311,-0.42805964,3.8301992
10622,8.081791,4.382791,11.932019
10623,18.816662,5.171185,5.1282144
10624,6.603929,0.13247082,3.7991657
10625,8.210606,-0.7609083,4.3718424
10626,9.37372,6.4944787,9.430899
10627,8.49254,4.411765,11.947551
10628,-1.3104564,11.327188,6.8135242
10629,7.325288,-0.39192396,3.1931443
10630,8.549134,-0.3865811,4.6087165
10631,7.39122,-0.5402763,3.8772738
10632,8.328289,4.11444,5.4794226
10633,7.780287,4.43581,11.535182
10634,7.6921787,4.6845865,11.741612
10635,7.990298,1.7609475,5.301283
10636,7.2850966,-0.36069274,3.4515307
10637,7.6977973,4.5196676,11.780473
10638,8.374185,3.555718,5.3653517
10639,8.257569,-0.007276209,4.964256
10640,8.277555,-0.7313449,4.3583317
10641,7.918212,4.044604,5.5149136
10642,7.6360197,5.110742,4.505277
10643,9.318809,6.8663087,10.740304
10644,8.623666,-0.3566557,4.698674
10645,7.8467665,-0.108493045,4.620911
10646,7.980142,1.7840863,5.4671736
10647,7.472208,4.0775943,4.8651357
10648,-1.1500638,12.032253,7.0029583
10649,7.7368274,4.6868467,11.811403
10650,7.5794783,0.18573418,4.4829016
10651,7.903782,1.7696407,5.396761
10652,7.9211335,2.07627,5.394077
10653,8.740636,3.776284,11.7514105
10654,8.106077,0.21675694,4.9513855
10655,8.532602,4.0589213,11.827762
10656,7.6754665,5.7607965,5.9342885
10657,7.952462,3.9231997,11.963034
10658,7.7344093,-0.36469945,4.084959
10659,7.3781543,-0.37989634,3.2222998
10660,7.502273,-0.66634417,4.1227546
10661,8.000466,1.6824821,5.102304
10662,8.536605,-0.6232782,4.3734717
10663,8.109561,0.124823995,4.995888
10664,9.929396,6.7332015,9.736671
10665,6.9107943,-0.31694454,3.834953
10666,7.494927,-0.5892235,3.8792224
10667,8.256091,4.132713,11.935555
10668,8.115315,0.10841066,4.860996
10669,8.415396,3.7456195,11.8732395
10670,7.631301,4.604265,11.733047
10671,8.520256,-0.15442675,4.619242
10672,7.4770656,3.9980052,4.8390236
10673,-1.2737561,11.618178,6.9566593
10674,7.645907,4.8934827,11.82829
10675,7.6767325,4.4772606,11.886898
10676,7.31885,5.88777,5.5558577
10677,7.363464,0.7090186,4.798229
10678,7.80679,-0.3431624,4.8332067
10679,6.735879,-0.00062609126,3.250764
10680,7.6127644,-0.62190664,4.077226
10681,7.3274684,-0.44352284,4.0876894
10682,6.899514,-0.29553846,3.5693605
10683,8.803466,-0.7439707,4.2695694
10684,0.7694135,14.799581,4.605167
10685,7.214658,-0.018072145,3.2832441
10686,8.227231,-0.6278489,3.9778326
10687,7.113344,0.37016833,4.5733385
10688,8.465551,4.7200823,6.54067
10689,-1.3049712,11.300369,6.77212
10690,7.4986663,-0.1675391,4.561358
10691,8.361649,4.844132,10.131746
10692,6.9239655,-0.30567628,3.541272
10693,7.130431,-0.44349462,3.753401
10694,7.336746,1.8929925,4.95998
10695,7.9327664,2.1772966,5.460281
10696,6.8849907,-0.033559814,3.431251
10697,7.706768,1.7970316,5.2535205
10698,8.37929,4.766526,9.34127
10699,7.775398,1.288211,4.887477
10700,8.248846,-0.8766659,3.6002474
10701,7.0713,-0.16036873,3.3388278
10702,8.142694,-0.72863156,3.9483545
10703,8.432797,2.2151911,5.335607
10704,8.330415,-0.35668957,4.622789
10705,7.913255,4.548512,11.836696
10706,6.6908917,0.25659642,3.4557378
10707,7.346197,1.8827295,4.956653
10708,6.7244005,-0.20758006,3.7657115
10709,7.228242,-0.37349364,3.7266874
10710,6.6003084,0.58958817,3.4277534
10711,8.194756,4.7912025,11.665194
10712,7.103643,0.065334626,4.483999
10713,7.6348214,4.9750156,4.50217
10714,8.588615,-0.6548434,4.4609528
10715,6.763374,-0.11750775,3.9439926
10716,8.218448,5.327023,8.831678
10717,8.394489,4.7010036,9.510072
10718,7.8555684,1.5734593,5.2211785
10719,8.087229,5.018621,9.440664
10720,8.840354,4.039956,11.498319
10721,7.5998206,4.985731,10.449955
10722,8.205246,5.244105,8.892419
10723,0.8704827,14.696435,3.6838872
10724,6.9226575,-0.069756486,4.2177563
10725,8.578497,-0.61944956,4.4271197
10726,8.505708,4.500133,11.905931
10727,7.8883047,6.081705,7.426589
10728,7.0929637,0.37607393,4.538247
10729,8.08558,3.8217185,5.726249
10730,9.195722,4.87883,6.6725307
10731,7.9916005,4.0693,12.000044
10732,7.7801228,-0.43628725,4.68757
10733,8.216058,4.656376,10.564824
10734,9.135468,4.885474,6.540431
10735,8.709689,4.3850856,11.783899
10736,8.391795,-0.83025205,3.721064
10737,7.701881,4.854561,11.756328
10738,7.278743,0.65118384,4.640377
10739,6.62535,1.099422,3.6070855
10740,7.0039887,-0.018890064,4.0139146
10741,7.7541165,4.3819265,11.966011
10742,7.4945965,4.972462,10.529269
10743,8.403419,1.5345731,5.3678036
10744,6.9447384,0.0340246,3.1355183
10745,18.260725,5.4439096,4.8161306
10746,8.744699,4.4163203,5.1289253
10747,8.386959,4.588916,6.3178735
10748,7.9857035,3.986109,12.030281
10749,8.262227,-0.8730412,3.5967472
10750,0.18783887,14.074009,3.8436499
10751,7.666489,-0.36466667,4.3624635
10752,7.486788,-0.5807919,4.431669
10753,8.197708,2.1042576,5.255935
10754,-1.4741734,10.800983,6.437389
10755,8.786702,3.9535995,11.773251
10756,8.255826,2.4662507,5.088593
10757,7.579656,5.1349535,5.7905087
10758,8.253006,5.294618,9.006833
10759,8.150277,-0.10619509,4.58213
10760,8.40775,2.4906344,5.279148
10761,6.7781115,-0.026391264,4.019975
10762,9.522296,6.9284086,10.066593
10763,6.967883,0.15390474,4.3256965
10764,7.97975,1.915814,5.4160056
10765,8.521469,-0.34625185,4.7640834
10766,7.996016,4.286215,11.999588
10767,0.86936027,14.698486,3.6983428
10768,7.4905443,1.9166282,4.9481854
10769,7.2700605,0.23569779,4.642152
10770,8.412318,-0.58558935,4.7642937
10771,8.03853,4.100278,12.017304
10772,8.390611,3.5500116,5.1207523
10773,8.00351,4.0972595,12.006284
10774,7.32328,-0.12555143,4.5056925
10775,8.288701,4.2005095,12.0128975
10776,9.240728,6.3788495,10.671724
10777,7.3717756,-0.3513673,3.4909978
10778,7.5833144,4.8144827,5.7285223
10779,7.26563,-0.5495806,3.7228577
10780,7.9050217,-0.7200772,3.6342885
10781,8.3689995,-0.4909387,4.8061266
10782,7.566169,5.9413385,6.1314163
10783,7.859635,4.4797406,11.874159
10784,8.309397,-0.08795858,4.9251714
10785,8.846231,-0.7295639,4.3095226
10786,6.9019704,-0.21703546,3.667818
10787,6.7506247,0.3022754,4.1036515
10788,7.467413,1.9013637,4.982913
10789,7.6597643,1.6352103,5.131683
10790,7.3576207,-0.5260296,3.8513641
10791,7.52302,-0.27153963,4.703952
10792,0.13022701,14.02189,3.8907838
10793,7.8647013,1.4372902,5.0176587
10794,8.11439,1.4626642,5.1579723
10795,7.7644076,1.4382054,5.0703535
10796,7.0144763,0.33185422,3.4617689
10797,8.226876,-0.62155867,4.106017
10798,8.005451,1.1711944,5.145821
10799,8.895716,-0.5450889,4.3671494
10800,7.477591,0.67226064,4.727935
10801,7.983069,-0.52802896,3.959634
10802,7.8985796,1.7162458,5.0280714
10803,9.699097,6.7412925,9.179555
10804,9.6177025,6.894657,9.362053
10805,-1.1224258,12.186206,7.0150814
10806,7.766403,5.135684,10.039199
